filename,h2b_id,label
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2737,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,672,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2542,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1593,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5201,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2041,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4679,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2733,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,808,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1574,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4889,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1560,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2059,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,641,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4862,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,161,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2703,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,851,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2298,0
20220217_h2b halo_cell2_no_ir.rpt_tracked.trxyt,2193,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,363,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,377,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2451,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1602,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4527,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2479,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,203,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5188,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3062,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1381,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4719,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1107,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,954,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1891,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4916,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4902,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,983,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2382,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5348,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1830,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4532,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5162,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,267,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4491,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,81,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1009,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1021,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,404,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2281,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1763,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4446,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2518,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4320,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1264,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2242,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,15,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,878,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,612,0
20220217_h2b halo_cell5_no_ir.rpt_tracked.trxyt,587,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2058,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,887,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4644,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1213,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2732,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,105,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1066,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1549,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3117,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,859,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,675,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1590,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1064,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,823,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4875,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3840,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4691,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3465,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1272,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,406,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,348,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,285,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,271,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1312,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,265,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2633,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2627,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1157,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2338,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2800,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2491,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,214,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1198,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5362,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,715,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1662,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1892,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2687,0
20220301_H2B Halo_Field10_no_ir.rpt_tracked.trxyt,2629,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,980,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1369,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4096,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4082,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4055,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1402,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1383,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2137,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3706,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5405,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,48,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1199,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,201,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2815,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2309,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4531,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1172,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,502,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,516,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2447,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,96,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,82,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2271,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5029,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1984,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1589,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2094,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,611,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1210,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4121,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1059,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4653,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2578,0
20220217_h2b halo_cell2_no_ir.rpt_tracked.trxyt,1856,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,660,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,679,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,191,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2099,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1590,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,146,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1946,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4460,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1037,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1518,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,70,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2283,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,309,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4306,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2987,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1962,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2950,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2491,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4272,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2462,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4528,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2818,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1615,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3290,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2687,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2648,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2367,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2429,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,797,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,768,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,740,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5390,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2679,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1860,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2428,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4703,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,277,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2309,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4298,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1172,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,526,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1337,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,254,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1624,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1833,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4267,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,465,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1977,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,351,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4307,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3468,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1082,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1562,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,883,0
20220217_h2b halo_cell10_no_ir.rpt_tracked.trxyt,2515,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,26,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3865,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,136,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,184,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,190,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2073,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,806,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1069,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4661,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,108,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2059,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,810,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,652,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,838,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2055,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,861,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,145,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,671,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,151,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2006,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4339,0
20220217_h2b halo_cell5_no_ir.rpt_tracked.trxyt,2701,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2273,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1038,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2531,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1282,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,421,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,315,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2166,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4517,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1819,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,524,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,91,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2337,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1829,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,46,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1616,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4715,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,936,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1424,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1356,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2684,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2663,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5392,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5386,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4926,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,705,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3084,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1644,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,727,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3709,0
20220217_h2b halo_cell5_no_ir.rpt_tracked.trxyt,3032,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2474,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1155,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,519,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,434,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3494,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1011,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1784,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,391,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,445,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2266,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,451,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,385,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1526,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,66,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1095,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,690,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,144,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2732,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1903,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1592,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1056,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1579,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3127,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1724,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2058,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3651,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,657,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1555,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,847,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2048,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3679,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,626,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1203,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2981,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,441,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2510,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3309,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4466,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1031,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,338,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1456,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,247,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1324,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2497,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,236,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,550,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,578,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,949,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1409,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5340,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,785,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1347,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2361,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,961,0
20220301_H2B Halo_Field10_no_ir.rpt_tracked.trxyt,1316,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1683,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1384,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1872,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,729,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,701,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,939,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1696,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1420,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2406,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1346,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1669,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,503,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2610,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4261,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3268,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4513,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,252,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5143,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1178,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2638,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,88,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4498,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1286,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2539,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,468,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4329,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2511,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,440,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,20,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2045,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,681,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,118,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2049,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2214,0
20220301_H2B Halo_Field13_no_ir.mldatx_tracked.trxyt,2760,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3120,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2202,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,688,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1556,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2084,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1566,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,625,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2047,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3444,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2261,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4465,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1284,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1973,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,461,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2245,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2523,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2301,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1620,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,221,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,287,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3281,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3732,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3726,0
20220217_h2b halo_cell3_no_ir.rpt_tracked.trxyt,529,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5394,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2127,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3901,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2126,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,988,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,750,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3096,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,4074,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,963,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1351,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,2442,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,1611,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,2607,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3519,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1153,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,5154,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2472,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,460,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,1033,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3451,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2512,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,2089,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,3848,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1078,0
20220217_h2b halo_cel8_no_ir.rpt_tracked.trxyt,1722,0
20220217_h2b halo_cell1_no_ir.rpt_tracked.trxyt,870,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,822,0
20220217_h2b halo_cel9_no_ir.rpt_tracked.trxyt,93,0
